filename,x,y
0365_25_04_1331-01.jpg,9.966558,2.414212
0366_25_04_1345-01.jpg,5.963459,8.952239
0367_25_04_1345-02.jpg,5.909545,8.999950
0368_25_04_1346-01.jpg,5.901969,5.143345
0369_25_05_1309-01.jpg,6.550017,8.016438
0370_25_05_1334-01.jpg,15.218194,3.056527
0371_25_05_1334-02.jpg,8.446327,8.330230
0372_25_05_1337-01.jpg,10.295414,3.012161
0373_25_07_1316-01.jpg,12.321416,1.761858
0374_25_07_1336-01.jpg,14.519808,3.629402
0375_25_09_1339-01.jpg,8.199213,-3.859413
0376_25_09_1352-01.jpg,6.628947,6.844399
0377_25_10_1302-01.jpg,11.709871,4.755373
0378_25_12_1340-01.jpg,15.427013,5.939664
0379_26_03_1304-01.jpg,9.145713,3.212499
0380_26_04_1346-01.jpg,15.525800,6.580611
0381_26_06_1350-01.jpg,5.034373,2.549197
0382_26_07_1351-01.jpg,7.007960,7.452951
0383_26_08_1346-01.jpg,7.902086,-4.170083
0384_26_09_1355-01.jpg,6.942806,7.416072
0385_26_12_1317-01.jpg,12.457137,2.015713
0386_26_12_1336-01.jpg,14.954726,3.706468
0387_26_12_1347-01.jpg,-4.905695,8.882294
0388_27_01_1341-01.jpg,5.939237,4.995266
0389_27_02_1327-01.jpg,7.115177,5.586677
0390_27_03_1338-01.jpg,14.674673,4.056389
0391_27_03_1341-01.jpg,8.099784,-3.958672
0392_27_05_1331-01.jpg,13.365325,2.963317
0393_27_05_1334-01.jpg,8.486240,8.347511
0394_27_05_1347-01.jpg,15.628648,6.177277
0395_27_06_1315-01.jpg,12.322262,1.905042
0396_27_07_1354-01.jpg,6.915167,4.153443
0397_27_10_1334-01.jpg,14.921174,4.017581
0398_28_01_1337-01.jpg,8.474283,8.335562
0399_28_03_1349-01.jpg,4.391920,2.947420
0400_28_04_1337-01.jpg,15.051565,4.055140
0401_28_05_1335-01.jpg,8.198740,8.159167
0402_28_07_1336-01.jpg,14.754622,3.731739
0403_28_07_1343-01.jpg,7.958091,-4.097836
0404_28_09_1339-01.jpg,15.530906,5.603034
0405_28_10_1336-01.jpg,14.901307,3.717186
0406_28_10_1337-01.jpg,9.738935,2.803283
0407_28_10_1353-01.jpg,5.083158,6.784085
0408_28_11_1338-01.jpg,15.472947,4.630145
0409_28_11_1349-01.jpg,5.766702,3.512113
0410_29_01_1340-01.jpg,14.766090,6.559277
0411_29_02_1326-01.jpg,13.582527,2.753987
0412_29_03_1321-01.jpg,9.123080,2.990379
0413_29_04_1323-01.jpg,13.511227,1.958513
0414_29_06_1328-01.jpg,8.763728,8.258298
0415_29_06_1333-01.jpg,9.515991,2.708913
0416_29_06_1348-01.jpg,5.073879,6.794429
0417_29_06_1352-01.jpg,4.630995,2.269707
0418_29_07_1306-01.jpg,11.753330,5.411944
0419_29_08_1345-01.jpg,14.691195,5.743621
0420_29_08_1355-01.jpg,6.774028,7.466324
0421_29_09_1336-01.jpg,8.268805,8.252644
0422_29_11_1342-01.jpg,15.670601,6.296824
0423_30_01_1346-01.jpg,7.857608,-4.203190
0424_30_01_1351-01.jpg,7.014283,7.317922
0425_30_03_1355-01.jpg,6.986689,4.174489
0426_30_04_1334-01.jpg,14.647064,4.035981
0427_30_04_1354-01.jpg,5.084750,2.281617
0428_30_05_1316-01.jpg,12.218271,1.663751
0429_30_05_1352-01.jpg,6.036883,5.739862
0430_30_06_1342-01.jpg,15.804384,6.556162
0431_30_06_1346-01.jpg,7.792695,-4.270331
0432_30_06_1352-01.jpg,4.624789,2.215927
0433_30_10_1354-01.jpg,6.402148,3.744474
0434_30_11_1327-01.jpg,8.811803,8.300050
0435_30_11_1340-01.jpg,15.594359,6.136427
0436_30_11_1348-01.jpg,5.839689,3.674181
0437_30_12_1311-01.jpg,11.329819,2.391056
0438_30_12_1315-01.jpg,12.238144,1.620263
0439_30_12_1326-01.jpg,13.637669,2.489197
0440_31_03_1338-01.jpg,9.991662,2.899875
0441_31_03_1352-01.jpg,4.600554,2.249962
0442_31_03_1354-01.jpg,14.110816,5.649560
0443_31_05_1343-01.jpg,15.274512,6.354259
0444_31_05_1343-02.jpg,15.531946,6.040655
0445_31_10_1333-01.jpg,13.852538,3.500275
0446_31_10_1346-01.jpg,14.924569,6.675232
0447_XX_XX_1327-01.jpg,7.109568,5.595298
0449_XX_XX_1348-02.jpg,5.609287,3.492260
0451_03_01_1332-01.jpg,8.931446,8.265054
0452_03_05_1341-01.jpg,8.726204,8.116043
0453_05_06_1315-01.jpg,12.397691,1.659918
0455_16_11_1340-01.jpg,15.134436,5.313094
0456_17_06_1338-01.jpg,15.183815,5.167119
0457_18_06_1344-01.jpg,15.175658,5.305154
0458_21_10_1339-01.jpg,15.176580,5.278391
0459_22_03_1343-01.jpg,15.184375,5.400635
0460_22_06_1341-01.jpg,15.042348,5.185361
0461_22_07_1357-01.jpg,4.542250,2.116743
0462_30_10_1344-01.jpg,8.127479,-3.931031
0463_24_06_1309-01.jpg,10.945369,4.649026
0464_29_09_1334-01.jpg,9.263762,2.785477
0465_08_08_1327-01.jpg,10.673858,4.665894
0466_08_08_1327-02.jpg,10.774780,4.727910
0467_08_08_1327-03.jpg,10.757359,4.721640
0469_05_01_1356-01.jpg,5.866113,2.698912
0470_10_12_1309-01.jpg,10.927217,5.599692
